# %ECSV 0.9
# ---
# datatype:
# - {name: time, datatype: float64}
# - {name: sdss_u, datatype: float64}
# - {name: sdss_g, datatype: float64}
# - {name: sdss_r, datatype: float64}
# - {name: sdss_i, datatype: float64}
# - {name: sdss_z, datatype: float64}
# - {name: PS1_y, datatype: float64}
# - {name: ukirt_J, datatype: float64}
# - {name: ukirt_H, datatype: float64}
# - {name: ukirt_K, datatype: float64}
# - {name: johnson_U, datatype: float64}
# - {name: johnson_B, datatype: float64}
# - {name: johnson_V, datatype: float64}
# - {name: johnson_R, datatype: float64}
# - {name: johnson_I, datatype: float64}
# meta: !!omap
# - comment: [vej = 0.25999999999999995, mej = 0.023201562933498177, Ye = 0.45, redshift = 0.0]
# schema: astropy-2.0
time sdss_u sdss_g sdss_r sdss_i sdss_z PS1_y ukirt_J ukirt_H ukirt_K johnson_U johnson_B johnson_V johnson_R johnson_I
142.050000 675.632697 493.905797 378.721584 305.293764 260.362417 232.185527 174.918027 123.712502 89.828121 653.856589 544.587164 427.099578 364.690696 255.830725
142.100000 675.866244 494.078867 378.856257 305.403916 260.457539 232.271210 174.984483 123.761688 89.865808 654.082894 544.777110 427.250386 364.820686 255.924330
142.150000 676.099787 494.251935 378.990929 305.514066 260.552660 232.356892 175.050937 123.810872 89.903494 654.309195 544.967054 427.401192 364.950675 256.017933
142.200000 676.333327 494.425000 379.125598 305.624215 260.647779 232.442573 175.117391 123.860057 89.941181 654.535493 545.156995 427.551996 365.080662 256.111535
142.250000 676.566863 494.598063 379.260266 305.734362 260.742897 232.528253 175.183844 123.909241 89.978867 654.761787 545.346933 427.702798 365.210648 256.205136
142.300000 676.800396 494.771123 379.394931 305.844509 260.838014 232.613932 175.250297 123.958424 90.016553 654.988078 545.536868 427.853598 365.340631 256.298736
142.350000 677.033926 494.944181 379.529595 305.954653 260.933130 232.699610 175.316748 124.007607 90.054238 655.214366 545.726801 428.004396 365.470613 256.392335
142.400000 677.267452 495.117236 379.664257 306.064796 261.028245 232.785286 175.383199 124.056789 90.091923 655.440651 545.916731 428.155192 365.600593 256.485932
142.450000 677.500975 495.290289 379.798917 306.174938 261.123358 232.870962 175.449649 124.105971 90.129608 655.666933 546.106658 428.305986 365.730571 256.579529
142.500000 677.734494 495.463340 379.933576 306.285078 261.218470 232.956637 175.516098 124.155153 90.167292 655.893211 546.296583 428.456777 365.860548 256.673124
142.550000 677.968010 495.636388 380.068232 306.395217 261.313581 233.042310 175.582547 124.204333 90.204976 656.119486 546.486505 428.607567 365.990523 256.766717
142.600000 678.201523 495.809433 380.202887 306.505354 261.408691 233.127982 175.648995 124.253514 90.242660 656.345758 546.676424 428.758354 366.120496 256.860310
142.650000 678.435032 495.982477 380.337540 306.615490 261.503799 233.213654 175.715441 124.302694 90.280343 656.572026 546.866341 428.909139 366.250467 256.953902
142.700000 678.668538 496.155517 380.472191 306.725625 261.598906 233.299324 175.781888 124.351873 90.318027 656.798291 547.056255 429.059923 366.380437 257.047492
142.750000 678.902041 496.328556 380.606840 306.835758 261.694012 233.384993 175.848333 124.401052 90.355709 657.024553 547.246166 429.210704 366.510404 257.141081
142.800000 679.135540 496.501592 380.741487 306.945889 261.789117 233.470661 175.914777 124.450230 90.393392 657.250812 547.436075 429.361483 366.640370 257.234669
142.850000 679.369036 496.674625 380.876133 307.056019 261.884221 233.556328 175.981221 124.499408 90.431074 657.477067 547.625980 429.512260 366.770334 257.328255
142.900000 679.602528 496.847656 381.010776 307.166148 261.979323 233.641994 176.047664 124.548585 90.468756 657.703320 547.815884 429.663035 366.900297 257.421841
142.950000 679.836017 497.020685 381.145418 307.276275 262.074424 233.727659 176.114106 124.597762 90.506437 657.929569 548.005784 429.813808 367.030258 257.515425
143.000000 680.069503 497.193711 381.280058 307.386401 262.169524 233.813323 176.180548 124.646938 90.544118 658.155814 548.195682 429.964578 367.160216 257.609008
143.050000 680.302985 497.366735 381.414696 307.496525 262.264623 233.898986 176.246989 124.696114 90.581799 658.382057 548.385577 430.115347 367.290174 257.702590
143.100000 680.536464 497.539756 381.549333 307.606648 262.359720 233.984647 176.313429 124.745289 90.619479 658.608296 548.575469 430.266114 367.420129 257.796171
143.150000 680.769940 497.712775 381.683967 307.716769 262.454817 234.070308 176.379868 124.794464 90.657160 658.834532 548.765359 430.416878 367.550083 257.889750
143.200000 681.003412 497.885792 381.818600 307.826889 262.549912 234.155967 176.446306 124.843638 90.694839 659.060765 548.955246 430.567641 367.680035 257.983328
143.250000 681.236881 498.058806 381.953231 307.937007 262.645005 234.241626 176.512744 124.892812 90.732519 659.286994 549.145130 430.718401 367.809985 258.076905
143.300000 681.470347 498.231818 382.087860 308.047124 262.740098 234.327283 176.579180 124.941985 90.770198 659.513220 549.335012 430.869159 367.939933 258.170481
143.350000 681.703809 498.404827 382.222487 308.157240 262.835189 234.412940 176.645617 124.991158 90.807877 659.739443 549.524891 431.019915 368.069880 258.264056
143.400000 681.937268 498.577834 382.357112 308.267354 262.930280 234.498595 176.712052 125.040330 90.845555 659.965663 549.714767 431.170669 368.199825 258.357630
143.450000 682.170724 498.750838 382.491736 308.377467 263.025368 234.584249 176.778486 125.089502 90.883233 660.191879 549.904641 431.321422 368.329768 258.451202
143.500000 682.404176 498.923840 382.626358 308.487578 263.120456 234.669902 176.844920 125.138673 90.920911 660.418093 550.094512 431.472172 368.459709 258.544773
143.550000 682.637625 499.096840 382.760978 308.597688 263.215543 234.755554 176.911353 125.187844 90.958589 660.644303 550.284380 431.622919 368.589649 258.638343
143.600000 682.871070 499.269837 382.895596 308.707796 263.310628 234.841205 176.977785 125.237014 90.996266 660.870510 550.474246 431.773665 368.719587 258.731912
143.650000 683.104513 499.442832 383.030212 308.817903 263.405712 234.926855 177.044217 125.286183 91.033943 661.096713 550.664109 431.924409 368.849523 258.825479
143.700000 683.337951 499.615824 383.164826 308.928008 263.500795 235.012504 177.110647 125.335353 91.071619 661.322913 550.853969 432.075151 368.979457 258.919046
143.750000 683.571387 499.788814 383.299439 309.038112 263.595877 235.098152 177.177077 125.384521 91.109296 661.549111 551.043826 432.225890 369.109390 259.012611
143.800000 683.804819 499.961802 383.434050 309.148215 263.690957 235.183798 177.243506 125.433689 91.146971 661.775304 551.233681 432.376628 369.239321 259.106175
143.850000 684.038248 500.134787 383.568659 309.258316 263.786036 235.269444 177.309935 125.482857 91.184647 662.001495 551.423534 432.527364 369.369250 259.199738
143.900000 684.271673 500.307770 383.703266 309.368416 263.881115 235.355088 177.376362 125.532024 91.222322 662.227683 551.613383 432.678097 369.499177 259.293299
143.950000 684.505096 500.480750 383.837871 309.478514 263.976191 235.440732 177.442789 125.581191 91.259997 662.453867 551.803230 432.828828 369.629103 259.386860
144.000000 684.738514 500.653728 383.972475 309.588611 264.071267 235.526374 177.509215 125.630357 91.297672 662.680048 551.993074 432.979558 369.759027 259.480419
144.050000 684.971930 500.826703 384.107077 309.698706 264.166341 235.612016 177.575640 125.679523 91.335346 662.906226 552.182916 433.130285 369.888949 259.573977
144.100000 685.205342 500.999677 384.241677 309.808800 264.261415 235.697656 177.642065 125.728688 91.373020 663.132400 552.372755 433.281010 370.018869 259.667534
144.150000 685.438751 501.172647 384.376275 309.918893 264.356487 235.783295 177.708488 125.777852 91.410693 663.358571 552.562591 433.431733 370.148788 259.761090
144.200000 685.672157 501.345616 384.510871 310.028984 264.451557 235.868934 177.774911 125.827017 91.448366 663.584740 552.752425 433.582454 370.278705 259.854644
144.250000 685.905559 501.518581 384.645465 310.139073 264.546627 235.954571 177.841334 125.876180 91.486039 663.810904 552.942256 433.733173 370.408620 259.948198
144.300000 686.138958 501.691545 384.780058 310.249161 264.641695 236.040207 177.907755 125.925343 91.523712 664.037066 553.132084 433.883890 370.538534 260.041750
144.350000 686.372353 501.864506 384.914649 310.359248 264.736763 236.125842 177.974176 125.974506 91.561384 664.263225 553.321910 434.034605 370.668445 260.135301
144.400000 686.605745 502.037465 385.049238 310.469333 264.831829 236.211476 178.040596 126.023668 91.599056 664.489380 553.511733 434.185318 370.798355 260.228851
144.450000 686.839134 502.210421 385.183825 310.579417 264.926893 236.297109 178.107015 126.072830 91.636728 664.715532 553.701553 434.336029 370.928263 260.322399
144.500000 687.072520 502.383375 385.318411 310.689500 265.021957 236.382740 178.173433 126.121991 91.674399 664.941681 553.891371 434.486737 371.058170 260.415947
144.550000 687.305902 502.556327 385.452994 310.799581 265.117019 236.468371 178.239851 126.171151 91.712070 665.167826 554.081186 434.637444 371.188075 260.509493
144.600000 687.539281 502.729276 385.587576 310.909660 265.212080 236.554001 178.306267 126.220312 91.749740 665.393969 554.270998 434.788149 371.317978 260.603038
144.650000 687.772657 502.902223 385.722156 311.019738 265.307140 236.639629 178.372683 126.269471 91.787411 665.620108 554.460808 434.938851 371.447879 260.696582
144.700000 688.006029 503.075167 385.856734 311.129815 265.402199 236.725257 178.439099 126.318630 91.825081 665.846244 554.650615 435.089552 371.577779 260.790124
144.750000 688.239398 503.248109 385.991311 311.239890 265.497257 236.810884 178.505513 126.367789 91.862750 666.072377 554.840420 435.240250 371.707676 260.883666
144.800000 688.472764 503.421048 386.125885 311.349964 265.592313 236.896509 178.571927 126.416947 91.900420 666.298507 555.030221 435.390947 371.837573 260.977206
144.850000 688.706126 503.593986 386.260458 311.460037 265.687368 236.982133 178.638340 126.466105 91.938089 666.524633 555.220020 435.541641 371.967467 261.070745
144.900000 688.939485 503.766920 386.395029 311.570108 265.782422 237.067757 178.704752 126.515262 91.975757 666.750756 555.409817 435.692333 372.097360 261.164283
144.950000 689.172841 503.939853 386.529598 311.680177 265.877475 237.153379 178.771164 126.564418 92.013426 666.976876 555.599611 435.843024 372.227250 261.257820
145.000000 689.406193 504.112783 386.664165 311.790245 265.972526 237.239000 178.837574 126.613574 92.051094 667.202993 555.789402 435.993712 372.357140 261.351356
145.050000 689.639543 504.285711 386.798731 311.900312 266.067577 237.324621 178.903984 126.662730 92.088761 667.429107 555.979191 436.144398 372.487027 261.444890
145.100000 689.872888 504.458636 386.933295 312.010377 266.162626 237.410240 178.970393 126.711885 92.126429 667.655217 556.168977 436.295082 372.616913 261.538424
145.150000 690.106231 504.631559 387.067857 312.120441 266.257674 237.495858 179.036802 126.761040 92.164096 667.881324 556.358760 436.445764 372.746797 261.631956
145.200000 690.339570 504.804479 387.202417 312.230504 266.352721 237.581475 179.103210 126.810194 92.201762 668.107429 556.548541 436.596444 372.876679 261.725487
145.250000 690.572906 504.977397 387.336975 312.340565 266.447766 237.667091 179.169616 126.859347 92.239429 668.333529 556.738319 436.747122 373.006560 261.819016
145.300000 690.806239 505.150313 387.471532 312.450624 266.542810 237.752706 179.236023 126.908500 92.277095 668.559627 556.928094 436.897798 373.136438 261.912545
145.350000 691.039568 505.323226 387.606087 312.560682 266.637854 237.838319 179.302428 126.957653 92.314761 668.785722 557.117867 437.048472 373.266315 262.006072
145.400000 691.272894 505.496137 387.740640 312.670739 266.732896 237.923932 179.368833 127.006805 92.352426 669.011813 557.307637 437.199144 373.396191 262.099599
145.450000 691.506217 505.669046 387.875191 312.780794 266.827936 238.009544 179.435236 127.055957 92.390091 669.237901 557.497404 437.349814 373.526064 262.193124
145.500000 691.739537 505.841952 388.009740 312.890848 266.922976 238.095155 179.501639 127.105108 92.427756 669.463986 557.687169 437.500482 373.655936 262.286648
145.550000 691.972853 506.014856 388.144288 313.000901 267.018014 238.180764 179.568042 127.154258 92.465420 669.690068 557.876931 437.651148 373.785807 262.380170
145.600000 692.206166 506.187758 388.278834 313.110952 267.113051 238.266373 179.634443 127.203408 92.503084 669.916146 558.066691 437.801811 373.915675 262.473692
145.650000 692.439475 506.360657 388.413378 313.221001 267.208087 238.351981 179.700844 127.252558 92.540748 670.142222 558.256448 437.952473 374.045542 262.567212
145.700000 692.672782 506.533554 388.547920 313.331049 267.303122 238.437587 179.767244 127.301707 92.578411 670.368294 558.446202 438.103133 374.175407 262.660732
145.750000 692.906085 506.706448 388.682460 313.441096 267.398156 238.523192 179.833643 127.350856 92.616075 670.594363 558.635954 438.253790 374.305270 262.754250
145.800000 693.139385 506.879340 388.816999 313.551142 267.493188 238.608797 179.900042 127.400004 92.653737 670.820429 558.825703 438.404446 374.435132 262.847766
145.850000 693.372681 507.052230 388.951536 313.661185 267.588219 238.694400 179.966440 127.449151 92.691400 671.046492 559.015450 438.555099 374.564992 262.941282
145.900000 693.605974 507.225117 389.086071 313.771228 267.683250 238.780002 180.032837 127.498298 92.729062 671.272551 559.205194 438.705751 374.694850 263.034797
145.950000 693.839264 507.398002 389.220604 313.881269 267.778278 238.865604 180.099233 127.547445 92.766724 671.498608 559.394935 438.856400 374.824706 263.128310
146.000000 694.072551 507.570884 389.355136 313.991309 267.873306 238.951204 180.165628 127.596591 92.804385 671.724661 559.584673 439.007048 374.954561 263.221822
146.050000 694.305834 507.743764 389.489666 314.101347 267.968332 239.036803 180.232023 127.645737 92.842046 671.950711 559.774409 439.157693 375.084414 263.315333
146.100000 694.539114 507.916642 389.624194 314.211384 268.063358 239.122401 180.298417 127.694882 92.879707 672.176758 559.964143 439.308337 375.214265 263.408843
146.150000 694.772391 508.089518 389.758720 314.321419 268.158382 239.207998 180.364810 127.744027 92.917368 672.402802 560.153874 439.458978 375.344115 263.502352
146.200000 695.005665 508.262391 389.893244 314.431453 268.253405 239.293594 180.431203 127.793171 92.955028 672.628842 560.343602 439.609618 375.473963 263.595859
146.250000 695.238935 508.435262 390.027767 314.541486 268.348426 239.379189 180.497594 127.842314 92.992688 672.854880 560.533327 439.760255 375.603809 263.689366
146.300000 695.472202 508.608130 390.162287 314.651517 268.443447 239.464783 180.563985 127.891457 93.030347 673.080914 560.723050 439.910890 375.733653 263.782871
146.350000 695.705466 508.780996 390.296806 314.761547 268.538466 239.550376 180.630376 127.940600 93.068007 673.306945 560.912770 440.061523 375.863496 263.876375
146.400000 695.938726 508.953860 390.431324 314.871575 268.633484 239.635968 180.696765 127.989742 93.105666 673.532973 561.102488 440.212155 375.993337 263.969878
146.450000 696.171984 509.126721 390.565839 314.981602 268.728501 239.721559 180.763154 128.038884 93.143324 673.758998 561.292203 440.362784 376.123176 264.063380
146.500000 696.405238 509.299580 390.700353 315.091628 268.823517 239.807148 180.829542 128.088025 93.180982 673.985019 561.481916 440.513411 376.253014 264.156880
146.550000 696.638488 509.472436 390.834865 315.201652 268.918532 239.892737 180.895929 128.137165 93.218640 674.211038 561.671626 440.664036 376.382850 264.250380
146.600000 696.871736 509.645291 390.969375 315.311675 269.013545 239.978325 180.962315 128.186306 93.256298 674.437053 561.861333 440.814660 376.512684 264.343878
146.650000 697.104980 509.818143 391.103883 315.421696 269.108557 240.063911 181.028701 128.235445 93.293955 674.663065 562.051037 440.965281 376.642516 264.437375
146.700000 697.338221 509.990992 391.238390 315.531716 269.203568 240.149497 181.095086 128.284584 93.331612 674.889074 562.240740 441.115900 376.772347 264.530871
146.750000 697.571459 510.163839 391.372895 315.641734 269.298578 240.235081 181.161470 128.333723 93.369269 675.115080 562.430439 441.266517 376.902176 264.624365
